gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,log_riskscore,risk_score2
1,0,0,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.45,0,"(0, 12]",0.6933916057367352,0.6001000088855349
0,0,1,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,0,"(48, 72]",0.06575067346676144,0.08307160980921173
0,0,1,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,19.25,0,"(0, 12]",0.25455454618750484,0.23822620854385484
1,0,1,Yes,50,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,0,"(48, 72]",0.12844982046437278,0.0705927249940464
0,0,0,No,56,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,0,"(48, 72]",0.2086605490262997,0.19690151464752706
0,0,1,No,60,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,97.2,5611.75,0,"(48, 72]",0.08052459749432496,0.10608856596190495
1,1,1,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,110.55,7610.1,0,"(48, 72]",0.13387055616138743,0.12223400331922887
0,0,0,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,35.05,35.05,1,"(0, 12]",0.5861158687845456,0.5880392524966378
0,1,0,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73.0,1,"(0, 12]",0.7568172301058523,0.792196348059202
0,0,1,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,45.75,0,"(0, 12]",0.26174372797229467,0.1180549930799171
1,0,1,Yes,60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,0,"(48, 72]",0.018171597703574086,0.010557496658273094
0,0,0,No,13,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.4,450.4,0,"(12, 24]",0.06502851884198199,0.07813080516581897
1,0,1,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,0,"(48, 72]",0.004005611029738791,0.001859332515810264
0,0,0,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,0,"(24, 48]",0.10534762790156875,0.15745623527894315
0,0,0,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,0,"(24, 48]",0.21299877450495636,0.0672086065743002
1,0,0,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,0,"(24, 48]",0.07336940541911134,0.08004926088067181
0,0,0,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.2,0,"(0, 12]",0.4287904197405801,0.49190669590736014
1,1,0,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,1,"(24, 48]",0.4095460755433815,0.45208187876943823
0,0,0,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,1,"(0, 12]",0.7211043356839123,0.7692858276556184
0,0,0,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,450.65,0,"(12, 24]",0.028502921227996886,0.010420277180860478
0,0,0,No,35,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,1175.85,0,"(24, 48]",0.1428804547936615,0.11856454370149523
0,0,1,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,558.8,0,"(24, 48]",0.013622302012383477,0.0035482981881455795
1,1,1,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,2220.1,0,"(24, 48]",0.3227645784927381,0.23591085986998128
1,0,0,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61.0,3283.05,0,"(48, 72]",0.03456819154701167,0.03382704224570509
0,1,0,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,1,"(0, 12]",0.7630881735838424,0.6817438644424395
1,0,0,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,4939.25,0,"(48, 72]",0.24299236896720722,0.2067767445500324
1,0,0,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,0,"(48, 72]",0.009153382184908014,0.016289484577926016
0,0,1,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,335.95,0,"(12, 24]",0.03286961718833126,0.03463391541558652
1,0,0,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,33.2,1,"(0, 12]",0.20585719059313948,0.28236820686584624
0,0,1,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,0,"(48, 72]",0.08770704436648712,0.1212602794081741
0,0,1,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,926.25,0,"(12, 24]",0.18882411407932936,0.21505949677675162
0,0,0,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,0,"(12, 24]",0.059046409279097954,0.12045618785621993
1,0,0,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,116.6,0,"(0, 12]",0.08579971506689879,0.04450463888648728
1,0,1,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,68.8,0,"(0, 12]",0.04662457044616473,0.026221970437377874
0,0,0,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,1,"(0, 12]",0.6592072363177879,0.7517985564960391
0,0,0,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,0,"(12, 24]",0.6260637256485206,0.5334620656647177
1,0,0,No,26,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,1362.85,0,"(24, 48]",0.09886032079722613,0.062357512133959216
0,0,0,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,163.6,0,"(0, 12]",0.13278753692835715,0.0876714825282552
1,0,0,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.95,2254.2,1,"(24, 48]",0.6144583356418163,0.5685679034987651
1,0,0,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,145.15,0,"(0, 12]",0.7396051601363947,0.6604678317026809
1,0,0,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),116.2,7752.3,1,"(48, 72]",0.04402511637099462,0.2012166912245787
0,0,1,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.7,6585.35,1,"(48, 72]",0.1054585223805374,0.22961289874781035
0,0,0,No,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),79.85,4786.1,0,"(48, 72]",0.02556848897957779,0.07950713049729596
1,0,1,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,3835.55,0,"(24, 48]",0.27255359981156685,0.2887811236448365
1,0,0,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,397.0,0,"(12, 24]",0.012757630931692106,0.019987539740114656
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,1,"(0, 12]",0.2168356582439532,0.3665105242293295
0,0,1,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1027.25,0,"(24, 48]",0.004914512870054866,0.0014162766089296124
0,1,1,No,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),50.4,1580.1,0,"(24, 48]",0.13892367361874425,0.15863417013959755
0,0,1,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,113.35,7222.75,0,"(48, 72]",0.10662025933116277,0.110500032504301
1,0,1,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7,0,"(24, 48]",0.21488033192236744,0.3119996514492442
0,0,0,No,52,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.95,4233.95,0,"(48, 72]",0.06358888856849208,0.01648457975287672
0,0,1,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.9,1680.25,0,"(48, 72]",0.005231605602952309,0.0006203121776457032
0,1,0,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,3725.5,0,"(48, 72]",0.08224322923363114,0.14332150622863885
0,0,0,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.55,413.65,1,"(0, 12]",0.6779136710427385,0.5963177727214822
0,0,1,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.25,7707.7,0,"(48, 72]",0.07939046585178539,0.06186941148359569
0,0,0,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,1,"(0, 12]",0.6492315289404921,0.6069352188640816
0,1,0,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.0,2497.2,1,"(24, 48]",0.5716350565733551,0.5715547466956824
1,0,0,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.3,8309.55,0,"(48, 72]",0.0970357935628966,0.23716369605285767
0,0,0,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,601.55,0,"(24, 48]",0.053035678928573804,0.03636391063647398
0,0,0,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.35,139.25,0,"(0, 12]",0.6485307355618397,0.6308474057021388
0,0,1,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1888.25,0,"(48, 72]",0.0036744499529280314,0.0016910183910668856
0,0,0,No,60,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.45,2773.9,0,"(48, 72]",0.0686960304863534,0.08013073144656122
0,1,0,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,5409.75,0,"(48, 72]",0.42292116402964436,0.30359209634532264
1,0,0,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.4,5643.4,1,"(48, 72]",0.11182122538785898,0.3660846928037408
1,0,0,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,1,"(0, 12]",0.8098831118316949,0.7918992208974547
0,0,0,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.85,401.3,0,"(0, 12]",0.6580717035165691,0.5618896305304605
0,0,1,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,0,"(24, 48]",0.014593599563700743,0.04930850158350946
1,0,1,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1573.05,0,"(48, 72]",0.004814535238429913,0.00041142833394100243
1,0,0,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15,1,"(0, 12]",0.7496736764760683,0.8077253699337816
1,0,0,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,235.8,0,"(0, 12]",0.0994831989060624,0.10478882044457899
1,1,1,No,54,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,0,"(48, 72]",0.17453238482646666,0.1304389185212199
0,0,1,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,1985.15,0,"(24, 48]",0.09623053791437285,0.09830723064693454
0,0,1,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,655.85,1,"(24, 48]",0.06380022784428241,0.18291797212699076
0,0,0,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,303.15,1,"(0, 12]",0.7481768519497014,0.7072744884462502
0,0,0,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,0,"(24, 48]",0.2190781444902186,0.19091129008551092
0,0,1,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.85,647.5,0,"(0, 12]",0.5039949745361756,0.4224052452247997
0,0,1,Yes,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.85,1574.45,1,"(12, 24]",0.25733083799329487,0.5717012836192246
0,0,0,No,62,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.6,2748.7,0,"(48, 72]",0.03267969631593388,0.045693379548204315
1,0,0,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2483.65,0,"(24, 48]",0.1918348145105793,0.14526172807463464
0,0,0,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,0,"(48, 72]",0.012904082051010667,0.007248537377102729
0,0,0,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,0,"(24, 48]",0.08688118238789763,0.14585710661176685
0,0,1,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.15,2044.95,0,"(12, 24]",0.40949540258916195,0.36522832019137796
1,0,1,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1794.8,0,"(24, 48]",0.02273635892316232,0.06519207231759379
1,0,1,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,0,"(48, 72]",0.054637209096852636,0.07410455934414402
0,1,0,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.0,6441.4,1,"(48, 72]",0.30423153272953307,0.3653178278356365
0,0,0,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.0,7039.05,0,"(48, 72]",0.09002267833837715,0.10008438667608446
0,0,0,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.65,921.4,0,"(12, 24]",0.3306681785117246,0.260948036103587
1,0,1,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,4018.35,0,"(48, 72]",0.28351465256436664,0.28253723680739457
0,0,1,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,5448.6,0,"(48, 72]",0.1468748806336176,0.1750058299561957
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,0,"(0, 12]",0.2682636471740643,0.46461347259215385
1,0,0,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.9,49.9,1,"(0, 12]",0.3007490762591947,0.47937833323767054
1,0,0,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,0,"(12, 24]",0.3487348708763557,0.26311597120743907
0,0,0,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.35,1358.85,1,"(12, 24]",0.6307377840754904,0.7860377278188133
1,0,1,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,5135.15,0,"(24, 48]",0.4820491152367206,0.5800022704839395
1,0,0,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,730.1,0,"(24, 48]",0.01603392268036769,0.004353228041490559
0,1,1,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,1,"(24, 48]",0.41268942128649844,0.4972374091014546
0,1,0,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.55,118.25,0,"(0, 12]",0.5230888095858869,0.4564081139143741
1,1,1,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,1,"(0, 12]",0.36341649412136373,0.6212019982198376
1,0,1,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,1108.6,0,"(12, 24]",0.4359329817268288,0.4036785870846893
0,0,0,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,0,"(24, 48]",0.37222485962844715,0.3098362936073302
0,0,1,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,730.4,0,"(24, 48]",0.009224305910658223,0.0027172551488118756
1,0,0,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,75.45,0,"(0, 12]",0.21085583828175541,0.07406938486641802
1,0,1,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.7,5071.05,1,"(48, 72]",0.3751576648960728,0.4141716796260124
1,0,1,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,0,"(24, 48]",0.36706435290063627,0.3368663827558614
1,0,1,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.95,568.85,0,"(0, 12]",0.18076195708877016,0.17176761082281541
0,0,1,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,0,"(48, 72]",0.057293716060627886,0.07843275126784487
0,0,0,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7279.35,0,"(48, 72]",0.03879521864826201,0.0799192583305618
1,0,0,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,1064.95,0,"(0, 12]",0.485559094220367,0.44147496035515305
1,0,1,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,89.75,5769.6,1,"(48, 72]",0.07842391343984084,0.1294488345879728
0,0,1,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,0,"(48, 72]",0.011534174833818394,0.004145458653545456
1,0,1,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,4238.45,0,"(48, 72]",0.14028333638967977,0.15470884739833435
0,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,20.3,1,"(0, 12]",0.27329737904745305,0.4745941963487779
0,0,0,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.8,418.3,0,"(0, 12]",0.306489687407886,0.18354353355235292
0,0,0,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,0,"(0, 12]",0.6998821081420119,0.6435951282384242
0,0,0,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,708.2,0,"(0, 12]",0.5407642651324013,0.4481043695909293
1,0,0,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,788.55,0,"(24, 48]",0.02407207407861962,0.03413011929269228
1,1,1,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,700.85,1,"(0, 12]",0.860870943997669,0.8434431609597701
0,0,1,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,4378.8,0,"(48, 72]",0.016934322767844765,0.011380805686021168
1,0,0,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),48.4,3442.8,0,"(48, 72]",0.009686428933087732,0.030258468866166757
1,1,0,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,181.7,1,"(0, 12]",0.8799231559248859,0.867183287790766
1,1,0,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7171.7,0,"(48, 72]",0.07422755879236606,0.06602609598201377
0,0,0,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,1,"(24, 48]",0.29598839605235505,0.38391657208471747
0,0,0,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,553.0,0,"(12, 24]",0.016823472531005815,0.021992550349216596
1,0,1,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,96.85,0,"(0, 12]",0.04687918524487962,0.027463198507553313
1,0,1,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,0,"(24, 48]",0.3366373814011809,0.26684794525582395
0,0,1,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.7,1482.3,0,"(48, 72]",0.0027985583727621645,0.004144885413840228
0,0,0,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,74.3,1,"(0, 12]",0.6157618769993651,0.7408889949001373
1,0,0,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1240.8,0,"(48, 72]",0.0035987157290379903,0.04966564432828837
1,0,0,No,1,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.65,44.65,1,"(0, 12]",0.5290292253802965,0.6152830207561746
1,0,1,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.05,1095.3,1,"(12, 24]",0.3768967550639774,0.4136964235133518
1,0,0,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.7,788.8,1,"(0, 12]",0.5995384712026763,0.6342311103036461
1,1,1,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,6578.55,0,"(48, 72]",0.4980230573264327,0.30177681998755157
1,0,0,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0,"(0, 12]",0.18454636910112762,0.3253174213709802
1,0,1,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,0,"(24, 48]",0.03200284607346993,0.08562944053242903
1,0,0,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,857.75,0,"(12, 24]",0.020845040990653978,0.029632489021853968
0,0,1,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,184.4,0,"(0, 12]",0.07475940437682323,0.05747149995964456
1,0,0,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,1,"(0, 12]",0.7847154527086329,0.8031363553523285
1,0,1,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,0,"(48, 72]",0.01362891299498175,0.00607704802617337
0,0,1,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1861.1,0,"(24, 48]",0.0913836071316453,0.1034596677514321
0,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,1,"(0, 12]",0.22024509959169833,0.31830763610689183
0,0,1,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1079.65,0,"(48, 72]",0.004484348947078529,0.008915160950646333
1,0,1,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,7475.1,0,"(48, 72]",0.11075454656273084,0.15009317684598217
1,0,1,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,2862.55,0,"(24, 48]",0.08107498430333661,0.07877907244909914
0,0,1,Yes,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,3069.45,0,"(48, 72]",0.20406639699284906,0.20429445320876916
